bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
14729,War Trash,Ha Jin,3.79,1400075793,9.78E+12,eng,368,3007,255,5/10/2005,Vintage
14731,戰廢品,Ha Jin/季思聰,3.79,9571343897,9.79E+12,zho,392,1,0,11/1/2005,時報出版
14741,Zone of the Enders: The 2nd Runner Official Strategy Guide,Tim Bogenn,5,744002354,9.78E+12,eng,128,2,0,3/6/2003,BradyGames
14743,The God Delusion,Richard Dawkins,3.9,618680004,9.78E+12,eng,374,197099,6216,10/18/2006,Houghton Mifflin Co. (Boston/NY)
14748,Good in Bed (Cannie Shapiro  #1),Jennifer Weiner,3.72,743418174,9.78E+12,eng,376,269843,5384,4/2/2002,Washington Square Press
14755,The Guy Not Taken: Stories,Jennifer Weiner,3.48,1416535209,9.78E+12,en-US,292,21715,1044,9/5/2006,Atria Books
14756,Goodnight Nobody,Jennifer Weiner,3.65,743470125,9.78E+12,en-US,400,54117,1849,5/2/2006,Washington Square Press
14768,Los diarios de Nanny,Emma McLaughlin/Nicola Kraus,3.42,8420465607,9.79E+12,spa,392,33,4,1/1/2003,Santillana USA Publishing Company
14769,Davita's Harp,Chaim Potok,3.99,449911837,9.78E+12,eng,371,5005,314,8/27/1996,Ballantine Books
14770,Neuromancer,William Gibson,3.9,441012035,9.78E+12,eng,384,1647,175,11/2/2004,Ace
14778,Chosen By God: Know God's Perfect Plan for His Glory and His Children,R.C. Sproul,4.34,842313354,9.78E+12,eng,208,6861,205,9/21/1994,Tyndale Momentum
14781,The Chosen: The Hidden History of Admission and Exclusion at Harvard  Yale  and Princeton,Jerome Karabel,4.08,061877355X,9.78E+12,eng,736,200,22,9/8/2006,Mariner Books
14785,Chosen Prey (Lucas Davenport  #12),John Sandford,4.24,425182878,9.78E+12,en-US,383,22949,376,5/1/2002,Berkley
14786,Chosen But Free,Norman L. Geisler,3.31,764225219,9.78E+12,en-US,285,361,43,9/1/2001,Bethany House Publishers
14788,The Lady Chosen (Bastion Club  #1),Stephanie Laurens,3.97,60002069,9.78E+12,eng,464,5686,193,8/26/2003,Avon
14790,Maya Cosmogenesis 2012: The True Meaning of the Maya Calendar End-Date,John Major Jenkins/Terence McKenna,3.71,1879181487,9.78E+12,en-US,480,186,17,8/1/1998,Bear  Company
14808,Travels of Marco Polo,Marco Polo/Howard Mittelmark/Milton Rugoff,3.58,451529510,9.78E+12,eng,297,68,16,10/5/2004,Signet
14812,The Sword of Angels (The Bronze Knight  #3),John Marco,3.9,075640360X,9.78E+12,en-US,980,827,23,7/1/2006,Daw Books
14817,A Scanner Darkly,Philip K. Dick,4.02,057507681X,9.78E+12,eng,219,70604,1925,8/17/2006,Gollancz
14836,Midnight's Children,Salman Rushdie,3.98,99578514,9.78E+12,eng,647,87463,4469,5/1/1995,Vintage
14839,Last Man Standing,David Baldacci,4.04,446611778,9.78E+12,eng,640,41611,727,9/1/2002,Warners Visions Books
14841,Last Man Standing,David Baldacci,4.04,743428951,9.78E+12,eng,548,60,6,6/3/2002,Pocket Books
14851,Last Man Standing,David Baldacci,4.04,330419706,9.78E+12,en-GB,556,110,15,11/1/2003,Pan Publishing
14861,Rape: A Love Story,Joyce Carol Oates,3.57,786712945,9.78E+12,eng,128,114,24,12/14/2003,Carroll & Graf Publishers
14864,Plain Truth,Jodi Picoult,3.98,743275012,9.78E+12,eng,405,143658,5760,11/1/2004,Atria Books
14865,Vanishing Acts,Jodi Picoult,3.69,743454553,9.78E+12,eng,426,87109,3920,11/15/2005,Washington Square Press
14866,Nineteen Minutes,Jodi Picoult,4.12,743496728,9.78E+12,eng,440,270574,13491,3/5/2007,Atria Books
14867,The Pact,Jodi Picoult,4.01,340838035,9.78E+12,en-GB,480,988,115,7/18/2005,Hodder & Stoughton
14868,Compasión,Jodi Picoult,3.58,8408068911,9.79E+12,spa,554,12,1,1/1/2007,Booket
14870,The Outsiders,S.E. Hinton/Jodi Picoult,4.09,143039857,9.78E+12,eng,160,1589,132,5/30/2006,Penguin Books
14883,Die Wahrheit der letzten Stunde,Jodi Picoult,3.8,3404145844,9.78E+12,ger,684,7,2,8/1/2001,Lübbe
14886,Die Hexen von Salem Falls,Jodi Picoult,3.82,3822505870,9.78E+12,ger,472,23,3,8/1/2002,Kabel  Verlag GmbH Ernst
14888,In einer regnerischen Nacht.,Jodi Picoult,3.58,3492236553,9.78E+12,ger,512,1,0,2/1/2003,Piper
14891,A Tree Grows in Brooklyn,Betty  Smith,4.26,61120073,9.78E+12,eng,496,345283,16114,5/30/2006,HarperCollins Publishers
14895,The Sound of Mountain Water,Wallace Stegner,4.06,140266747,9.78E+12,en-US,288,250,34,11/1/1997,Penguin Books
14896,Wolf Willow,Wallace Stegner/Page Stegner,3.97,141185015,9.78E+12,eng,306,597,97,12/1/2000,Penguin Classics
14899,Mormon Country,Wallace Stegner/Richard W. Etulain,3.95,803293054,9.78E+12,eng,362,557,74,9/1/2003,Bison Books
14905,The Complete Novels,Jane Austen,4.55,140259449,9.78E+12,eng,1344,21633,351,6/17/1996,Penguin
14909,Jane Austen's Letters,Jane Austen,4.16,1414500084,9.78E+12,en-US,112,42,4,1/1/2003,Pavilion Press (Wi)
14911,Pride and Prejudice,Jane Austen,4.26,070898228X,9.78E+12,eng,533,18,5,12/1/1984,Charnwood
14913,The Complete Novels of Jane Austen  Vol 1: Sense & Sensibility/Pride & Prejudice/Mansfield Park,Jane Austen,4.53,679600264,9.78E+12,eng,898,254,22,9/5/1992,Modern Library
14914,Pride and Prejudice,Jane Austen/Pat Rogers,4.26,521825148,9.78E+12,eng,540,56,7,7/1/2006,Cambridge University Press
14917,Desire and Duty: A Sequel to Jane Austen's Pride and Prejudice,Ted Bader/Marilyn Bader,2.86,965429903,9.78E+12,eng,286,114,9,2/1/1997,Revive Publishing
14926,Emma,Jane Austen/James Kinsley/Adela Pinch,4,192802372,9.78E+12,eng,402,737,72,7/10/2003,Oxford University Press
14927,Emma,Jane Austen,4,1587263963,9.78E+12,en-US,424,83,6,7/14/2006,Ann Arbor Media
14930,Emma,Jane Austen/Prunella Scales,4,1572705329,9.78E+12,eng,15,28,3,5/5/2006,Audio Partners
14934,Sense and Sensibility,Jane Austen/Claudia L. Johnson,4.07,039397751X,9.78E+12,eng,269,768,68,10/30/2001,W. W. Norton & Company
14940,Who's Afraid of Virginia Woolf?,Edward Albee,4.08,451218590,9.78E+12,eng,272,53955,1041,8/1/2006,NAL
14941,To the Lighthouse,Virginia Woolf/Mark Hussey,3.78,156030470,9.78E+12,eng,242,514,59,8/1/2005,Mariner Books
14942,Mrs. Dalloway,Virginia Woolf/Maureen Howard,3.79,151009988,9.78E+12,eng,194,176190,5595,10/28/2002,Houghton Mifflin Harcourt
14943,A Room of One's Own,Virginia Woolf,4.14,1568493665,9.78E+12,eng,125,27,4,12/1/1994,Buccaneer Books
14945,Moments of Being: A Collection of Autobiographical Writing,Virginia Woolf/Jeanne Schulkind,4.26,156619180,9.78E+12,eng,230,1729,121,8/23/1985,Mariner Books
14946,The Complete Shorter Fiction of Virginia Woolf,Virginia Woolf/Susan Dick,4.05,156212501,9.78E+12,eng,345,747,36,6/1/1989,Mariner Books
14947,The Diary of Virginia Woolf  Volume Two: 1920-1924,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.37,156260379,9.78E+12,eng,384,383,11,9/17/1980,Mariner Books
14948,A Writer's Diary,Virginia Woolf/Leonard Woolf,4.26,156027917,9.78E+12,eng,355,3345,133,3/31/2003,Mariner Books
14951,The Autobiography of Alice B. Toklas,Gertrude Stein,3.59,141185368,9.78E+12,eng,272,255,31,4/26/2001,Penguin Classics
14959,Strange Fits of Passion,Anita Shreve,3.76,156031396,9.78E+12,eng,352,7423,390,10/4/2005,Mariner Books
14960,Eden Close,Anita Shreve,3.66,156031337,9.78E+12,en-US,265,8661,447,10/4/2005,Mariner Books
14962,Where or When,Anita Shreve,3.3,156031272,9.78E+12,eng,241,6343,551,10/4/2005,Mariner Books
14964,Body Surfing,Anita Shreve,3.32,316059854,9.78E+12,eng,291,16371,1538,4/24/2007,Little  Brown and Company
14975,Labyrinth (Languedoc  #1),Kate Mosse,3.57,425213978,9.78E+12,eng,515,40300,2498,2/6/2007,Berkley Books
14978,Labyrinth of Evil (Star Wars: The Dark Lord Trilogy  #1),James Luceno,3.84,345475739,9.78E+12,eng,370,5701,215,9/27/2005,Del Rey Books
14981,Labyrinths: Selected Stories and Other Writings,Jorge Luis Borges/James E. Irby/Donald A. Yates/André Maurois,4.46,141184841,9.78E+12,eng,287,934,82,9/28/2000,Penguin
14983,El laberinto,Kate Mosse/Claudia Conde,3.57,8408065874,9.79E+12,spa,626,52,6,1/1/2006,Planeta Publishing
14990,Spook: Science Tackles the Afterlife,Mary Roach,3.58,393329127,9.78E+12,en-US,311,30473,2399,9/26/2006,W.W. Norton & Company (NYC)
14995,Odd Thomas (Odd Thomas  #1),Dean Koontz,3.97,553384287,9.78E+12,eng,446,227884,6253,8/29/2006,Bantam
14996,Brother Odd (Odd Thomas  #3),Dean Koontz,3.98,553804804,9.78E+12,eng,364,54120,2053,11/28/2006,Bantam
15003,Rape: A Love Story,Joyce Carol Oates,3.57,786714824,9.78E+12,eng,154,3604,364,12/21/2004,Carroll & Graf Publishers
15004,First Love: A Gothic Tale,Joyce Carol Oates/Barry Moser/Erhan Sunar,3.19,088001508X,9.78E+12,eng,86,579,83,8/21/1997,Ecco
15012,The Haunted Screen: Expressionism in the German Cinema and the Influence of Max Reinhardt,Lotte H. Eisner,4.16,520024796,9.78E+12,eng,360,274,10,1/7/1974,University of California Press
15014,Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson/Joseph Grenny/Ron McMillan/Al Switzler/Stephen R. Covey,4.03,71401946,9.78E+12,eng,240,40400,2256,7/9/2002,McGraw-Hill Education
15015,Conversations with God: An Uncommon Dialogue  Book 1,Neale Donald Walsch,4.18,399142789,9.78E+12,eng,240,26465,1276,10/29/1996,Berkley
15018,Conversations With God: An Uncommon Dialogue  Book 3,Neale Donald Walsch,4.21,1571741038,9.78E+12,eng,392,14583,178,12/3/2005,Hampton Roads Publishing Company
15019,Conversations With God: An Uncommon Dialogue  Book 2,Neale Donald Walsch,4.13,1571740562,9.78E+12,eng,263,21800,225,12/3/2005,Hampton Roads Publishing Company
15021,Naked Conversations: How Blogs Are Changing the Way Businesses Talk with Customers,Robert Scoble/Shel  Israel,3.72,047174719X,9.78E+12,eng,251,547,32,1/1/2006,Wiley
15022,The Art of Civilized Conversation: A Guide to Expressing Yourself with Style and Grace,Margaret Shepherd/Penny Carter/Sharon Hogan,3.58,767921690,9.78E+12,en-US,228,457,72,12/27/2005,Three Rivers Press (CA)
15023,Conversation: A History of a Declining Art,Stephen Miller,3.2,300110308,9.78E+12,eng,368,95,16,3/11/2006,Yale University Press
15030,Bono: In Conversation with Michka Assayas,Michka Assayas,3.95,1573223093,9.78E+12,en-US,336,1490,137,4/21/2005,Riverhead Hardcover
15034,Michael Powell: Interviews,David Lazar,3.95,1578064988,9.78E+12,eng,186,20,1,3/3/2003,University Press of Mississippi
15044,Art and Lies,Jeanette Winterson,3.86,679762701,9.78E+12,eng,240,3469,141,2/20/1996,Vintage
15045,Tanglewreck,Jeanette Winterson,3.46,1582349193,9.78E+12,eng,415,1684,202,7/1/2006,Bloomsbury Children's Books
15046,Weight: The Myth of Atlas and Heracles,Jeanette Winterson,3.77,1841957186,9.78E+12,eng,151,4326,392,10/5/2005,Canongate U.S.
15047,The Passion,Jeanette Winterson,4.11,802135226,9.78E+12,eng,176,15572,1008,8/7/1997,Grove Press
15048,Art Objects: Essays on Ecstasy and Effrontery,Jeanette Winterson,4.05,679768203,9.78E+12,eng,192,1760,100,2/4/1997,Vintage
15049,The World and Other Places: Stories,Jeanette Winterson,3.86,375702369,9.78E+12,eng,240,1962,110,6/20/2000,Vintage
15050,Sexing the Cherry,Jeanette Winterson,3.81,802135781,9.78E+12,eng,167,12684,627,8/10/1998,Grove Press
15052,Lighthousekeeping,Jeanette Winterson,3.85,156032899,9.78E+12,eng,232,6229,497,4/3/2006,Mariner Books
15054,Written on the Body,Jeanette Winterson,4.07,679744479,9.78E+12,eng,192,20951,1361,2/1/1994,Vintage
15058,I'm Telling You Stories: Jeanette Winterson and the Politics of Reading (Postmodern Studies 25),Helena Grice/Tim Woods,3.7,9042003405,9.79E+12,eng,136,10,2,1/1/1998,Brill/Rodopi
15060,Easy Riders  Raging Bulls: How the Sex-Drugs-And-Rock-'N'-Roll Generation Saved Hollywood,Peter Biskind,4.12,747544212,9.78E+12,eng,506,414,26,12/10/2014,Bloomsbury Publishing PLC
15066,It's Only a Movie  Ingrid: Encounters on and Off Screen,Alexander  Walker,3.8,747230218,9.78E+12,eng,320,0,0,8/17/1989,Headline Book Publishing
15073,Portraits of Murder: 47 Short Stories Chosen by the Master of Suspense,Alfred Hitchcock/Don Tothe,3.89,883657279,9.78E+12,en-US,512,81,7,8/1/2005,Galahad Books
15075,The Art of Alfred Hitchcock: Fifty Years of His Motion Pictures,Donald Spoto,4.08,385418132,9.78E+12,en-US,496,468,18,12/1/1991,Anchor
15082,The Complete Films Of Alfred Hitchcock,Robert A. Harris/Michael S. Lasky,4,806524278,9.78E+12,eng,256,18,0,12/1/2002,Citadel
15085,The Mystery of the Whispering Mummy (Alfred Hitchcock and The Three Investigators  #3),Robert Arthur/Alfred Hitchcock,3.84,394837681,9.78E+12,en-US,185,81,1,9/12/1985,Random House Books for Young Readers
15087,Alfred Hitchcock and the Making of Psycho,Stephen Rebello,3.9,714530034,9.78E+12,en-GB,224,13,0,1/1/1998,Marion Boyars Publishers Ltd
15096,Five Quarters of the Orange,Joanne Harris,3.85,60958022,9.78E+12,eng,307,26258,1936,6/4/2002,Harper Perennial
15098,Five Quarters of the Orange,Joanne Harris,3.85,61214604,9.78E+12,eng,336,582,74,1/2/2007,William Morrow Paperbacks
15100,Sleep  Pale Sister,Joanne Harris,3.28,60787112,9.78E+12,en-US,396,2963,232,8/30/2005,William Morrow Paperbacks
15101,Blackberry Wine,Joanne Harris,3.8,380815923,9.78E+12,eng,368,10721,617,12/23/2003,William Morrow Paperbacks
15102,Gentlemen and Players,Joanne Harris,3.91,60559144,9.78E+12,eng,422,10511,1201,1/3/2006,William Morrow
15104,Blackberry Wine,Joanne Harris,3.8,552998001,9.78E+12,eng,334,506,55,4/1/2001,Black Swan
15110,The Lollipop Shoes (Chocolat  #2),Joanne Harris,3.83,385609485,9.78E+12,eng,464,200,27,5/2/2007,Doubleday
15111,The French Kitchen: A Cookbook,Joanne Harris/Fran Warde,4.09,385607016,9.78E+12,eng,256,35,0,11/3/2003,Doubleday
15124,Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus,Georg Feuerstein/Roger Walsh,3.71,140193707,9.78E+12,eng,320,16,2,10/1/1992,Penguin Books
15136,The Adventuress,Audrey Niffenegger,3.33,081097052X,9.78E+12,eng,144,1058,148,9/1/2006,Abrams
15137,The Time Traveler's Wife,Audrey Niffenegger/William Hope/Laurel Lefkow,3.97,563504838,9.78E+12,eng,5,17,0,8/1/2005,BBC Audiobooks
15138,La mujer del viajero en el tiempo,Audrey Niffenegger/Silvia Alemany,3.97,307344835,9.78E+12,spa,608,20,2,12/6/2005,Random House Mondadori
15148,Ralph Ellison: A Biography,Arnold Rampersad,4.15,375408274,9.78E+12,eng,657,182,24,4/24/2007,Knopf Publishing Group
15154,The Collectors (Camel Club  #2),David Baldacci,4.02,044653109X,9.78E+12,en-US,438,34462,1410,10/18/2006,Warner Books
15157,Saving Faith,David Baldacci,3.88,446608890,9.78E+12,eng,528,15509,671,9/1/2000,Vision
15160,Total Control,David Baldacci,4.08,033041965X,9.78E+12,eng,613,86,6,8/1/2003,Pan Publishing
15167,She Got Up Off the Couch: And Other Heroic Acts from Mooreland  Indiana,Haven Kimmel,4.05,074328500X,9.78E+12,en-US,313,8769,935,2/1/2007,Free Press
15168,Orville: A Dog Story,Haven Kimmel/Robert Andrew Parker,4.13,061815955X,9.78E+12,en-US,32,159,39,9/22/2003,Clarion Books
15170,The Solace Of Leaving Early,Haven Kimmel,3.79,7152531,9.78E+12,en-GB,315,87,15,11/3/2003,Flamingo
15173,The Used World,Haven Kimmel,3.63,743247787,9.78E+12,eng,308,1398,249,9/18/2007,Free Press
15174,Something Rising,Haven Kimmel,3.61,743247779,9.78E+12,eng,288,1237,154,4/5/2005,Free Press
15177,Bridge of Birds (The Chronicles of Master Li and Number Ten Ox  #1),Barry Hughart,4.29,345321383,9.78E+12,eng,278,9010,944,4/12/1985,Del Rey
15186,American Film Guide,Frank N. Magill,0,893562505,9.78E+12,eng,5,0,0,1/1/1983,Salem Press Inc
15190,Looking for God in Harry Potter,John Granger,4.13,1414306342,9.78E+12,eng,234,1347,94,2/17/2006,SaltRiver
15194,Shades of Murder (Mitchell and Markby Village  #13),Ann Granger,3.88,747268037,9.78E+12,eng,404,260,25,2/1/2001,Headline
15195,The Complete Maus,Art Spiegelman,4.55,141014083,9.78E+12,eng,296,111475,5966,10/2/2003,Penguin Books
15196,Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1),Art Spiegelman,4.34,394541553,9.78E+12,eng,159,203013,4873,11/1/1991,Pantheon Books
15209,Radical Chic & Mau-Mauing the Flak Catchers,Tom Wolfe,3.77,553380621,9.78E+12,eng,144,2288,106,10/5/1999,Bantam
15211,Katz und Maus,Günter Grass,3.54,3423118229,9.78E+12,ger,178,427,23,9/1/1999,Deutscher Taschenbuch Verlag
15216,Sorcery Rising (Fool's Gold  #1),Jude Fisher,3.56,756401100,9.78E+12,en-US,528,1313,52,7/1/2003,DAW
15221,The Lord of the Rings: The Two Towers: Visual Companion,Jude Fisher/Viggo Mortensen,4.51,618258027,9.78E+12,eng,72,4524,23,11/6/2002,Houghton Mifflin Harcourt
15225,In the Green Star's Glow (Green Star  #5),Lin Carter,3.51,879972165,9.78E+12,eng,192,93,11,1/20/1976,DAW Books
15229,By the Light of the Green Star (Green Star  #3),Lin Carter,3.53,879971207,9.78E+12,eng,175,102,10,7/16/1974,DAW
15232,The Lord of the Rings: A Reader's Companion,Wayne G. Hammond/Christina Scull,4.35,618642676,9.78E+12,eng,416,4380,21,12/27/2005,Houghton Mifflin Harcourt
15239,The Lord of the Rings: Official Movie Guide,Brian Sibley,4.39,618154027,9.78E+12,eng,120,6356,21,11/6/2001,Houghton Mifflin Harcourt
15241,The Two Towers (The Lord of the Rings  #2),J.R.R. Tolkien/Peter S. Beagle,4.44,618346260,9.78E+12,eng,322,593467,5798,9/5/2003,Houghton Mifflin
15245,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,7171994,9.78E+12,eng,554,265,5,11/6/2003,HarperCollins Publishers Ltd
15249,The Lord of the Rings: The Return of the King - Visual Companion,Jude Fisher,4.59,7116268,9.78E+12,eng,72,26,3,11/6/2003,HarperCollins
15251,Death's Acre: Inside the Legendary Forensic Lab the Body Farm Where the Dead Do Tell Tales,William M. Bass/Jon Jefferson,4.19,425198324,9.78E+12,eng,320,8481,451,10/5/2004,Berkley
15260,The Magical Worlds of Lord of the Rings: The Amazing Myths  Legends and Facts Behind the Masterpiece,David Colbert,4.08,425187713,9.78E+12,eng,208,2073,50,10/1/2002,Berkley Trade
15273,The Rough Guide to Australia 7,Margo Daly/David Leffman/Anne Dehne/Chris   Scott,3.93,1843534754,9.78E+12,eng,1256,8,1,10/1/2005,Rough Guides
15276,The Rough Guide to Vietnam,Rough Guides/Jan Dodd/Mark Lewis/Ron Emmons,3.89,1843536161,9.78E+12,eng,639,34,3,10/1/2006,Rough Guides
15294,魔戒首部曲：魔戒現身,J.R.R. Tolkien/托爾金/Alan  Lee/朱學恆,4.36,9570823364,9.79E+12,zho,608,26,0,12/20/2001,聯經出版事業股份有限公司
15295,A Gateway to Sindarin: A Grammar of an Elvish Language from J.R.R. Tolkien's Lord of the Rings,David Salo,3.73,874808006,9.78E+12,en-US,438,7,0,11/8/2004,University of Utah Press
15298,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,618574972,9.78E+12,en-US,508,1635,74,6/1/2005,Mariner Books
15309,The Laughing Corpse (Anita Blake  Vampire Hunter  #2),Laurell K. Hamilton,4.12,425204669,9.78E+12,en-US,301,67686,1409,8/2/2005,Berkley
15312,What the Corpse Revealed,Hugh    Miller,3.79,312975732,9.78E+12,eng,320,297,18,12/15/2000,St. Martin's True Crime
15314,Corpse: Nature  Forensics  and the Struggle to Pinpoint Time of Death,Jessica Snyder Sachs,3.93,738207713,9.78E+12,eng,270,937,70,10/17/2002,Basic Books
15316,The Main Corpse (A Goldy Bear Culinary Mystery #6),Diane Mott Davidson,3.86,553574639,9.78E+12,en-US,384,315,22,7/1/1997,Bantam
15318,魔戒二部曲：雙城奇謀,J.R.R. Tolkien/托爾金/Alan  Lee/朱學恆,4.44,9570823372,9.79E+12,zho,467,24,0,12/20/2001,聯經出版事業股份有限公司
15320,Exquisite Corpse,Poppy Z. Brite,3.75,684836270,9.78E+12,eng,240,8582,574,8/20/1997,Gallery Books
15330,The Return of the King (The Lord of the Rings  #3),Brian Sibley/J.R.R. Tolkien,4.35,563536594,9.78E+12,eng,1,17,3,3/4/2002,BBC Audiobooks Ltd
15331,The Fellowship of the Ring (The Lord of the Rings  #1),J.R.R. Tolkien,4.36,618574948,9.78E+12,eng,506,1323,121,6/1/2004,Houghton Mifflin Company
15336,The Lord of the Rings / The Hobbit,J.R.R. Tolkien,4.59,7144083,9.78E+12,eng,1600,141,5,10/7/2002,Collins Modern Classics
15348,Bored of the Rings: A Parody of J.R.R. Tolkien's Lord of the Rings,The Harvard Lampoon/Henry N. Beard/Douglas C. Kenney,3.13,451452615,9.78E+12,eng,149,4438,301,7/1/1993,Roc Trade
15351,The Return of the Shadow: The History of The Lord of the Rings  Part One (The History of Middle-Earth  #6),J.R.R. Tolkien/Christopher Tolkien,4.03,061808357X,9.78E+12,eng,512,2343,92,9/1/2000,Houghton Mifflin
15361,Les Deux Tours (Le Seigneur des Anneaux  #2),J.R.R. Tolkien/Francis Ledoux,4.44,2266118013,9.78E+12,fre,471,75,2,10/8/2001,Pocket
15369,The Lord of the Rings,J.R.R. Tolkien/Brian Sibley/Michael Bakewell/Stephen  Oliver/Ian Holm/Michael Hordern/Robert Stephens/John Le Mesurier/Peter Woodthorpe/Gerard  Murphy/Hugh Dickson/Peter Vaughan/Peter Howell,4.5,563494859,9.78E+12,eng,15,2,0,10/6/2003,BBC Audiobooks
15373,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,965307794,9.78E+12,eng,440,202,10,1/1/2001,Quality Paperback Book Club
15374,The Ice Storm,Rick Moody,3.66,316706000,9.78E+12,eng,288,4592,334,4/10/2002,Back Bay Books
15375,The Diviners,Rick Moody,3.03,316013277,9.78E+12,eng,592,508,65,1/2/2007,Back Bay Books
15378,Right Livelihoods: Three Novellas,Rick Moody,3.31,316166340,9.78E+12,eng,240,223,47,6/1/2007,Little Brown and Company
